match_id,inns,runs,wickets,overs,balls,bpo,run_rate,minutes,total_extras,no balls,wides,byes,leg-byes,penalty_runs,home_team,home_team_id,season,season_id,series_name,series_id,team,team_id,town_area,town_name,town_id,ground_name,ground_id
63666,1,353,10,141.3,849,6,2.49,558,11,2,2,2,5,0,AUS,2,1994/95,57,England tour of Australia,16324,ENG,1,South Australia,Adelaide,2,Adelaide Oval,131
63666,2,419,10,121.5,731,6,3.43,535,16,7,0,2,7,0,AUS,2,1994/95,57,England tour of Australia,16324,AUS,2,South Australia,Adelaide,2,Adelaide Oval,131
63666,3,328,10,94.5,569,6,3.45,383,14,0,0,6,8,0,AUS,2,1994/95,57,England tour of Australia,16324,ENG,1,South Australia,Adelaide,2,Adelaide Oval,131
63666,4,156,10,61.1,367,6,2.55,274,21,13,0,3,5,0,AUS,2,1994/95,57,England tour of Australia,16324,AUS,2,South Australia,Adelaide,2,Adelaide Oval,131
63667,1,402,10,135.5,815,6,2.95,586,31,9,4,14,4,0,AUS,2,1994/95,57,England tour of Australia,16324,AUS,2,Western Australia,Perth,27,"Western Australia Cricket Association Ground, Perth",213
63667,2,295,10,96.3,579,6,3.05,403,8,3,0,4,1,0,AUS,2,1994/95,57,England tour of Australia,16324,ENG,1,Western Australia,Perth,27,"Western Australia Cricket Association Ground, Perth",213
63667,3,345,8,90.3,543,6,3.81,403,17,7,0,1,9,0,AUS,2,1994/95,57,England tour of Australia,16324,AUS,2,Western Australia,Perth,27,"Western Australia Cricket Association Ground, Perth",213
63667,4,123,10,41.0,246,6,3,179,6,4,1,0,1,0,AUS,2,1994/95,57,England tour of Australia,16324,ENG,1,Western Australia,Perth,27,"Western Australia Cricket Association Ground, Perth",213
63754,1,118,10,31.5,191,6,3.7,,4,2,2,0,0,0,ENG,1,1997,58,Australia tour of England and Scotland,16057,AUS,2,,Birmingham,100,"Edgbaston, Birmingham",164
63754,2,478,9,138.4,832,6,3.44,,27,15,1,4,7,0,ENG,1,1997,58,Australia tour of England and Scotland,16057,ENG,1,,Birmingham,100,"Edgbaston, Birmingham",164
63754,3,477,10,144.4,868,6,3.29,,37,5,2,18,12,0,ENG,1,1997,58,Australia tour of England and Scotland,16057,AUS,2,,Birmingham,100,"Edgbaston, Birmingham",164
63754,4,119,1,21.3,129,6,5.53,,8,0,0,4,4,0,ENG,1,1997,58,Australia tour of England and Scotland,16057,ENG,1,,Birmingham,100,"Edgbaston, Birmingham",164
63755,1,77,10,42.3,255,6,1.81,,9,5,0,4,0,0,ENG,1,1997,58,Australia tour of England and Scotland,16057,ENG,1,,London,224,"Lord's, London",10
63755,2,213,7,61.0,366,6,3.49,,4,0,0,1,3,0,ENG,1,1997,58,Australia tour of England and Scotland,16057,AUS,2,,London,224,"Lord's, London",10
63755,3,266,4,79.0,474,6,3.36,,30,7,1,8,14,0,ENG,1,1997,58,Australia tour of England and Scotland,16057,ENG,1,,London,224,"Lord's, London",10
63756,1,235,10,77.3,465,6,3.03,,15,3,0,8,4,0,ENG,1,1997,58,Australia tour of England and Scotland,16057,AUS,2,,Manchester,232,"Old Trafford, Manchester",75
63756,2,162,10,84.4,508,6,1.91,,9,2,0,4,3,0,ENG,1,1997,58,Australia tour of England and Scotland,16057,ENG,1,,Manchester,232,"Old Trafford, Manchester",75
63756,3,395,8,122.0,732,6,3.23,,20,6,0,1,13,0,ENG,1,1997,58,Australia tour of England and Scotland,16057,AUS,2,,Manchester,232,"Old Trafford, Manchester",75
63756,4,200,10,73.4,442,6,2.71,,20,1,1,14,4,0,ENG,1,1997,58,Australia tour of England and Scotland,16057,ENG,1,,Manchester,232,"Old Trafford, Manchester",75
63757,1,172,10,59.4,358,6,2.88,269,21,12,1,4,4,0,ENG,1,1997,58,Australia tour of England and Scotland,16057,ENG,1,,Leeds,213,"Headingley, Leeds",179
63757,2,501,9,123.0,738,6,4.07,509,54,35,0,9,10,0,ENG,1,1997,58,Australia tour of England and Scotland,16057,AUS,2,,Leeds,213,"Headingley, Leeds",179
63757,3,268,10,91.1,547,6,2.93,382,23,13,0,6,4,0,ENG,1,1997,58,Australia tour of England and Scotland,16057,ENG,1,,Leeds,213,"Headingley, Leeds",179
63758,1,427,10,121.5,731,6,3.5,,19,4,1,4,10,0,ENG,1,1997,58,Australia tour of England and Scotland,16057,AUS,2,,Nottingham,254,"Trent Bridge, Nottingham",34
63758,2,313,10,93.5,563,6,3.33,,13,5,0,2,6,0,ENG,1,1997,58,Australia tour of England and Scotland,16057,ENG,1,,Nottingham,254,"Trent Bridge, Nottingham",34
63758,3,336,10,98.5,593,6,3.39,,18,6,0,1,11,0,ENG,1,1997,58,Australia tour of England and Scotland,16057,AUS,2,,Nottingham,254,"Trent Bridge, Nottingham",34
63758,4,186,10,48.5,293,6,3.8,,12,4,0,6,2,0,ENG,1,1997,58,Australia tour of England and Scotland,16057,ENG,1,,Nottingham,254,"Trent Bridge, Nottingham",34
63759,1,180,10,56.4,340,6,3.17,,18,10,0,2,6,0,ENG,1,1997,58,Australia tour of England and Scotland,16057,ENG,1,,London,224,"Kennington Oval, London",45
63759,2,220,10,79.3,477,6,2.76,,9,5,1,0,3,0,ENG,1,1997,58,Australia tour of England and Scotland,16057,AUS,2,,London,224,"Kennington Oval, London",45
63759,3,163,10,66.5,401,6,2.43,,20,4,0,6,10,0,ENG,1,1997,58,Australia tour of England and Scotland,16057,ENG,1,,London,224,"Kennington Oval, London",45
63759,4,104,10,32.1,193,6,3.23,,10,2,1,3,4,0,ENG,1,1997,58,Australia tour of England and Scotland,16057,AUS,2,,London,224,"Kennington Oval, London",45
63814,1,485,10,158.0,948,6,3.06,657,21,6,1,0,14,0,AUS,2,1998/99,59,England tour of Australia,15883,AUS,2,Queensland,Brisbane,8,"Brisbane Cricket Ground, Woolloongabba, Brisbane",209
63814,2,375,10,128.2,770,6,2.92,513,22,12,0,1,9,0,AUS,2,1998/99,59,England tour of Australia,15883,ENG,1,Queensland,Brisbane,8,"Brisbane Cricket Ground, Woolloongabba, Brisbane",209
63814,3,237,3,62.0,372,6,3.82,267,7,5,0,1,1,0,AUS,2,1998/99,59,England tour of Australia,15883,AUS,2,Queensland,Brisbane,8,"Brisbane Cricket Ground, Woolloongabba, Brisbane",209
63814,4,179,6,68.0,408,6,2.63,255,13,9,1,0,3,0,AUS,2,1998/99,59,England tour of Australia,15883,ENG,1,Queensland,Brisbane,8,"Brisbane Cricket Ground, Woolloongabba, Brisbane",209
63815,1,112,10,39.0,234,6,2.87,180,6,2,2,0,2,0,AUS,2,1998/99,59,England tour of Australia,15883,ENG,1,Western Australia,Perth,27,"Western Australia Cricket Association Ground, Perth",213
63815,2,240,10,89.2,536,6,2.68,389,24,13,0,1,10,0,AUS,2,1998/99,59,England tour of Australia,15883,AUS,2,Western Australia,Perth,27,"Western Australia Cricket Association Ground, Perth",213
63815,3,191,10,70.2,422,6,2.71,309,8,8,0,0,0,0,AUS,2,1998/99,59,England tour of Australia,15883,ENG,1,Western Australia,Perth,27,"Western Australia Cricket Association Ground, Perth",213
63815,4,64,3,23.0,138,6,2.78,101,5,2,0,0,3,0,AUS,2,1998/99,59,England tour of Australia,15883,AUS,2,Western Australia,Perth,27,"Western Australia Cricket Association Ground, Perth",213
63816,1,391,10,125.5,755,6,3.1,545,19,13,0,0,6,0,AUS,2,1998/99,59,England tour of Australia,15883,AUS,2,South Australia,Adelaide,2,Adelaide Oval,131
63816,2,227,10,82.5,497,6,2.74,311,10,5,1,1,3,0,AUS,2,1998/99,59,England tour of Australia,15883,ENG,1,South Australia,Adelaide,2,Adelaide Oval,131
63816,3,278,5,98.0,588,6,2.83,403,19,6,1,0,12,0,AUS,2,1998/99,59,England tour of Australia,15883,AUS,2,South Australia,Adelaide,2,Adelaide Oval,131
63816,4,237,10,89.0,534,6,2.66,336,30,14,0,7,9,0,AUS,2,1998/99,59,England tour of Australia,15883,ENG,1,South Australia,Adelaide,2,Adelaide Oval,131
63817,1,270,10,76.0,456,6,3.55,,14,6,1,0,7,0,AUS,2,1998/99,59,England tour of Australia,15883,ENG,1,Victoria,Melbourne,25,Melbourne Cricket Ground,61
63817,2,340,10,98.3,591,6,3.45,,21,11,0,4,6,0,AUS,2,1998/99,59,England tour of Australia,15883,AUS,2,Victoria,Melbourne,25,Melbourne Cricket Ground,61
63817,3,244,10,80.2,482,6,3.03,,17,11,0,2,4,0,AUS,2,1998/99,59,England tour of Australia,15883,ENG,1,Victoria,Melbourne,25,Melbourne Cricket Ground,61
63817,4,162,10,46.4,280,6,3.47,,9,4,0,4,1,0,AUS,2,1998/99,59,England tour of Australia,15883,AUS,2,Victoria,Melbourne,25,Melbourne Cricket Ground,61
63818,1,322,10,87.3,525,6,3.68,,11,9,0,0,2,0,AUS,2,1998/99,59,England tour of Australia,15883,AUS,2,New South Wales,Sydney,29,Sydney Cricket Ground,132
63818,2,220,10,80.1,481,6,2.74,,21,4,1,8,8,0,AUS,2,1998/99,59,England tour of Australia,15883,ENG,1,New South Wales,Sydney,29,Sydney Cricket Ground,132
63818,3,184,10,64.5,389,6,2.83,,4,0,0,3,1,0,AUS,2,1998/99,59,England tour of Australia,15883,AUS,2,New South Wales,Sydney,29,Sydney Cricket Ground,132
63818,4,188,10,66.1,397,6,2.84,,9,3,1,0,5,0,AUS,2,1998/99,59,England tour of Australia,15883,ENG,1,New South Wales,Sydney,29,Sydney Cricket Ground,132
63936,1,294,10,65.3,393,6,4.48,289,34,16,0,10,8,0,ENG,1,2001,60,Australia tour of England and Ireland,15533,ENG,1,,Birmingham,100,"Edgbaston, Birmingham",164
63936,2,576,10,129.4,778,6,4.44,545,33,23,0,3,7,0,ENG,1,2001,60,Australia tour of England and Ireland,15533,AUS,2,,Birmingham,100,"Edgbaston, Birmingham",164
63936,3,164,9,42.1,253,6,3.88,218,18,12,0,1,5,0,ENG,1,2001,60,Australia tour of England and Ireland,15533,ENG,1,,Birmingham,100,"Edgbaston, Birmingham",164
63937,1,187,10,63.3,381,6,2.94,288,28,11,2,7,8,0,ENG,1,2001,60,Australia tour of England and Ireland,15533,ENG,1,,London,224,"Lord's, London",10
63937,2,401,10,101.1,607,6,3.96,441,33,23,1,0,9,0,ENG,1,2001,60,Australia tour of England and Ireland,15533,AUS,2,,London,224,"Lord's, London",10
63937,3,227,10,66.0,396,6,3.43,280,14,9,2,0,3,0,ENG,1,2001,60,Australia tour of England and Ireland,15533,ENG,1,,London,224,"Lord's, London",10
63937,4,14,2,3.1,19,6,4.42,17,0,0,0,0,0,0,ENG,1,2001,60,Australia tour of England and Ireland,15533,AUS,2,,London,224,"Lord's, London",10
63938,1,185,10,52.5,317,6,3.5,225,18,7,1,1,9,0,ENG,1,2001,60,Australia tour of England and Ireland,15533,ENG,1,,Nottingham,254,"Trent Bridge, Nottingham",34
63938,2,190,10,54.5,329,6,3.46,259,9,5,1,0,3,0,ENG,1,2001,60,Australia tour of England and Ireland,15533,AUS,2,,Nottingham,254,"Trent Bridge, Nottingham",34
63938,3,162,10,57.0,342,6,2.84,243,14,7,0,4,3,0,ENG,1,2001,60,Australia tour of England and Ireland,15533,ENG,1,,Nottingham,254,"Trent Bridge, Nottingham",34
63938,4,158,3,29.2,176,6,5.38,192,11,7,0,0,4,0,ENG,1,2001,60,Australia tour of England and Ireland,15533,AUS,2,,Nottingham,254,"Trent Bridge, Nottingham",34
63939,1,447,10,100.1,601,6,4.46,449,30,9,1,5,15,0,ENG,1,2001,60,Australia tour of England and Ireland,15533,AUS,2,,Leeds,213,"Headingley, Leeds",179
63939,2,309,10,94.2,566,6,3.27,428,12,7,0,2,3,0,ENG,1,2001,60,Australia tour of England and Ireland,15533,ENG,1,,Leeds,213,"Headingley, Leeds",179
63939,3,176,4,39.3,237,6,4.45,182,23,11,0,5,7,0,ENG,1,2001,60,Australia tour of England and Ireland,15533,AUS,2,,Leeds,213,"Headingley, Leeds",179
63939,4,315,4,73.2,440,6,4.29,329,33,3,0,14,16,0,ENG,1,2001,60,Australia tour of England and Ireland,15533,ENG,1,,Leeds,213,"Headingley, Leeds",179
63940,1,641,4,152.0,912,6,4.21,624,43,19,1,10,13,0,ENG,1,2001,60,Australia tour of England and Ireland,15533,AUS,2,,London,224,"Kennington Oval, London",45
63940,2,432,10,118.2,710,6,3.65,514,22,5,1,3,13,0,ENG,1,2001,60,Australia tour of England and Ireland,15533,ENG,1,,London,224,"Kennington Oval, London",45
63940,3,184,10,68.3,411,6,2.68,283,4,2,0,0,2,0,ENG,1,2001,60,Australia tour of England and Ireland,15533,ENG,1,,London,224,"Kennington Oval, London",45
64009,1,492,10,130.2,782,6,3.77,587,20,7,1,1,11,0,AUS,2,2002/03,61,England tour of Australia,15278,AUS,2,Queensland,Brisbane,8,"Brisbane Cricket Ground, Woolloongabba, Brisbane",209
64009,2,325,9,106.5,641,6,3.04,451,17,7,0,2,8,0,AUS,2,2002/03,61,England tour of Australia,15278,ENG,1,Queensland,Brisbane,8,"Brisbane Cricket Ground, Woolloongabba, Brisbane",209
64009,3,296,5,71.0,426,6,4.16,307,12,4,0,3,5,0,AUS,2,2002/03,61,England tour of Australia,15278,AUS,2,Queensland,Brisbane,8,"Brisbane Cricket Ground, Woolloongabba, Brisbane",209
64009,4,79,9,28.2,170,6,2.78,127,5,4,0,0,1,0,AUS,2,2002/03,61,England tour of Australia,15278,ENG,1,Queensland,Brisbane,8,"Brisbane Cricket Ground, Woolloongabba, Brisbane",209
64010,1,342,10,115.5,695,6,2.95,484,15,8,0,0,7,0,AUS,2,2002/03,61,England tour of Australia,15278,ENG,1,South Australia,Adelaide,2,Adelaide Oval,131
64010,2,552,9,139.2,836,6,3.96,594,43,18,7,1,17,0,AUS,2,2002/03,61,England tour of Australia,15278,AUS,2,South Australia,Adelaide,2,Adelaide Oval,131
64010,3,159,10,59.2,356,6,2.67,257,15,8,0,3,4,0,AUS,2,2002/03,61,England tour of Australia,15278,ENG,1,South Australia,Adelaide,2,Adelaide Oval,131
64011,1,185,10,64.2,386,6,2.87,295,9,7,0,0,2,0,AUS,2,2002/03,61,England tour of Australia,15278,ENG,1,Western Australia,Perth,27,"Western Australia Cricket Association Ground, Perth",213
64011,2,456,10,99.1,595,6,4.59,436,24,15,0,4,5,0,AUS,2,2002/03,61,England tour of Australia,15278,AUS,2,Western Australia,Perth,27,"Western Australia Cricket Association Ground, Perth",213
64011,3,223,8,82.1,493,6,2.71,377,29,15,1,8,5,0,AUS,2,2002/03,61,England tour of Australia,15278,ENG,1,Western Australia,Perth,27,"Western Australia Cricket Association Ground, Perth",213
64012,1,551,6,146.0,876,6,3.77,588,21,5,5,0,11,0,AUS,2,2002/03,61,England tour of Australia,15278,AUS,2,Victoria,Melbourne,25,Melbourne Cricket Ground,61
64012,2,270,10,89.3,537,6,3.01,364,27,14,0,3,10,0,AUS,2,2002/03,61,England tour of Australia,15278,ENG,1,Victoria,Melbourne,25,Melbourne Cricket Ground,61
64012,3,387,10,120.4,724,6,3.2,477,32,6,2,3,21,0,AUS,2,2002/03,61,England tour of Australia,15278,ENG,1,Victoria,Melbourne,25,Melbourne Cricket Ground,61
64012,4,107,5,23.1,139,6,4.61,113,22,9,0,8,5,0,AUS,2,2002/03,61,England tour of Australia,15278,AUS,2,Victoria,Melbourne,25,Melbourne Cricket Ground,61
64013,1,362,10,127.0,762,6,2.85,530,22,13,0,6,3,0,AUS,2,2002/03,61,England tour of Australia,15278,ENG,1,New South Wales,Sydney,29,Sydney Cricket Ground,132
64013,2,363,10,80.3,483,6,4.5,367,19,9,2,2,6,0,AUS,2,2002/03,61,England tour of Australia,15278,AUS,2,New South Wales,Sydney,29,Sydney Cricket Ground,132
64013,3,452,9,125.3,753,6,3.6,530,41,10,2,9,20,0,AUS,2,2002/03,61,England tour of Australia,15278,ENG,1,New South Wales,Sydney,29,Sydney Cricket Ground,132
64013,4,226,10,54.0,324,6,4.18,240,20,3,3,6,8,0,AUS,2,2002/03,61,England tour of Australia,15278,AUS,2,New South Wales,Sydney,29,Sydney Cricket Ground,132
213856,1,190,10,40.2,242,6,4.71,209,21,11,1,5,4,0,ENG,1,2005,62,Australia tour of England and Scotland,14823,AUS,2,,London,224,"Lord's, London",10
213856,2,155,10,48.1,289,6,3.21,227,11,5,0,1,5,0,ENG,1,2005,62,Australia tour of England and Scotland,14823,ENG,1,,London,224,"Lord's, London",10
213856,3,384,10,100.4,604,6,3.81,457,26,8,0,10,8,0,ENG,1,2005,62,Australia tour of England and Scotland,14823,AUS,2,,London,224,"Lord's, London",10
213856,4,180,10,58.1,349,6,3.09,268,14,3,0,6,5,0,ENG,1,2005,62,Australia tour of England and Scotland,14823,ENG,1,,London,224,"Lord's, London",10
215010,1,407,10,79.2,476,6,5.13,356,24,14,1,0,9,0,ENG,1,2005,62,Australia tour of England and Scotland,14823,ENG,1,,Birmingham,100,"Edgbaston, Birmingham",164
215010,2,308,10,76.0,456,6,4.05,346,31,10,1,13,7,0,ENG,1,2005,62,Australia tour of England and Scotland,14823,AUS,2,,Birmingham,100,"Edgbaston, Birmingham",164
215010,3,182,10,52.1,313,6,3.48,249,10,9,0,0,1,0,ENG,1,2005,62,Australia tour of England and Scotland,14823,ENG,1,,Birmingham,100,"Edgbaston, Birmingham",164
215010,4,279,10,64.3,387,6,4.32,307,40,18,1,13,8,0,ENG,1,2005,62,Australia tour of England and Scotland,14823,AUS,2,,Birmingham,100,"Edgbaston, Birmingham",164
215686,1,444,10,113.2,680,6,3.91,503,27,15,3,4,5,0,ENG,1,2005,62,Australia tour of England and Scotland,14823,ENG,1,,Manchester,232,"Old Trafford, Manchester",75
215686,2,302,10,84.5,509,6,3.55,393,38,15,8,8,7,0,ENG,1,2005,62,Australia tour of England and Scotland,14823,AUS,2,,Manchester,232,"Old Trafford, Manchester",75
215686,3,280,6,61.5,371,6,4.52,288,23,14,1,5,3,0,ENG,1,2005,62,Australia tour of England and Scotland,14823,ENG,1,,Manchester,232,"Old Trafford, Manchester",75
215686,4,371,9,108.0,648,6,3.43,474,34,20,1,5,8,0,ENG,1,2005,62,Australia tour of England and Scotland,14823,AUS,2,,Manchester,232,"Old Trafford, Manchester",75
216994,1,477,10,123.1,739,6,3.87,537,42,25,1,1,15,0,ENG,1,2005,62,Australia tour of England and Scotland,14823,ENG,1,,Nottingham,254,"Trent Bridge, Nottingham",34
216994,2,218,10,49.1,295,6,4.43,247,19,16,1,0,2,0,ENG,1,2005,62,Australia tour of England and Scotland,14823,AUS,2,,Nottingham,254,"Trent Bridge, Nottingham",34
216994,3,387,10,124.0,744,6,3.12,548,19,14,0,1,4,0,ENG,1,2005,62,Australia tour of England and Scotland,14823,AUS,2,,Nottingham,254,"Trent Bridge, Nottingham",34
216994,4,129,7,31.5,191,6,4.05,168,9,5,0,0,4,0,ENG,1,2005,62,Australia tour of England and Scotland,14823,ENG,1,,Nottingham,254,"Trent Bridge, Nottingham",34
218383,1,373,10,105.3,633,6,3.53,471,18,7,1,4,6,0,ENG,1,2005,62,Australia tour of England and Scotland,14823,ENG,1,,London,224,"Kennington Oval, London",45
218383,2,367,10,107.1,643,6,3.42,494,23,9,2,4,8,0,ENG,1,2005,62,Australia tour of England and Scotland,14823,AUS,2,,London,224,"Kennington Oval, London",45
218383,3,335,10,91.3,549,6,3.66,432,16,5,7,4,0,0,ENG,1,2005,62,Australia tour of England and Scotland,14823,ENG,1,,London,224,"Kennington Oval, London",45
218383,4,4,0,0.4,4,6,6,3,4,0,0,0,4,0,ENG,1,2005,62,Australia tour of England and Scotland,14823,AUS,2,,London,224,"Kennington Oval, London",45
249222,1,602,9,155.0,930,6,3.88,690,25,7,8,2,8,0,AUS,2,2006/07,63,England tour of Australia,14512,AUS,2,Queensland,Brisbane,8,"Brisbane Cricket Ground, Woolloongabba, Brisbane",209
249222,2,157,10,61.1,367,6,2.56,283,18,6,2,2,8,0,AUS,2,2006/07,63,England tour of Australia,14512,ENG,1,Queensland,Brisbane,8,"Brisbane Cricket Ground, Woolloongabba, Brisbane",209
249222,3,202,1,45.1,271,6,4.47,199,5,1,0,0,4,0,AUS,2,2006/07,63,England tour of Australia,14512,AUS,2,Queensland,Brisbane,8,"Brisbane Cricket Ground, Woolloongabba, Brisbane",209
249222,4,370,10,100.1,601,6,3.69,445,31,11,2,8,10,0,AUS,2,2006/07,63,England tour of Australia,14512,ENG,1,Queensland,Brisbane,8,"Brisbane Cricket Ground, Woolloongabba, Brisbane",209
249223,1,551,6,168.0,1008,6,3.27,707,20,8,2,0,10,0,AUS,2,2006/07,63,England tour of Australia,14512,ENG,1,South Australia,Adelaide,2,Adelaide Oval,131
249223,2,513,10,165.3,993,6,3.09,718,14,7,1,4,2,0,AUS,2,2006/07,63,England tour of Australia,14512,AUS,2,South Australia,Adelaide,2,Adelaide Oval,131
249223,3,129,10,73.0,438,6,1.76,324,11,2,1,3,5,0,AUS,2,2006/07,63,England tour of Australia,14512,ENG,1,South Australia,Adelaide,2,Adelaide Oval,131
249223,4,168,4,32.5,197,6,5.11,161,7,2,1,2,2,0,AUS,2,2006/07,63,England tour of Australia,14512,AUS,2,South Australia,Adelaide,2,Adelaide Oval,131
249224,1,244,10,71.0,426,6,3.43,313,5,4,1,0,0,0,AUS,2,2006/07,63,England tour of Australia,14512,AUS,2,Western Australia,Perth,27,"Western Australia Cricket Association Ground, Perth",213
249224,2,215,10,64.1,385,6,3.35,301,11,10,1,0,0,0,AUS,2,2006/07,63,England tour of Australia,14512,ENG,1,Western Australia,Perth,27,"Western Australia Cricket Association Ground, Perth",213
249224,3,527,5,112.0,672,6,4.7,514,18,1,2,0,15,0,AUS,2,2006/07,63,England tour of Australia,14512,AUS,2,Western Australia,Perth,27,"Western Australia Cricket Association Ground, Perth",213
249224,4,350,10,122.2,734,6,2.86,529,26,5,6,7,8,0,AUS,2,2006/07,63,England tour of Australia,14512,ENG,1,Western Australia,Perth,27,"Western Australia Cricket Association Ground, Perth",213
249225,1,159,10,74.2,446,6,2.13,324,6,3,0,2,1,0,AUS,2,2006/07,63,England tour of Australia,14512,ENG,1,Victoria,Melbourne,25,Melbourne Cricket Ground,61
249225,2,419,10,108.3,651,6,3.86,505,16,9,1,0,6,0,AUS,2,2006/07,63,England tour of Australia,14512,AUS,2,Victoria,Melbourne,25,Melbourne Cricket Ground,61
249225,3,161,10,65.5,395,6,2.44,301,17,4,1,0,12,0,AUS,2,2006/07,63,England tour of Australia,14512,ENG,1,Victoria,Melbourne,25,Melbourne Cricket Ground,61
249226,1,291,10,103.4,622,6,2.8,462,10,2,3,0,5,0,AUS,2,2006/07,63,England tour of Australia,14512,ENG,1,New South Wales,Sydney,29,Sydney Cricket Ground,132
249226,2,393,10,96.3,579,6,4.07,432,20,6,4,0,10,0,AUS,2,2006/07,63,England tour of Australia,14512,AUS,2,New South Wales,Sydney,29,Sydney Cricket Ground,132
249226,3,147,10,58.0,348,6,2.53,278,9,3,1,2,3,0,AUS,2,2006/07,63,England tour of Australia,14512,ENG,1,New South Wales,Sydney,29,Sydney Cricket Ground,132
249226,4,46,0,10.5,65,6,4.24,44,3,0,0,0,3,0,AUS,2,2006/07,63,England tour of Australia,14512,AUS,2,New South Wales,Sydney,29,Sydney Cricket Ground,132
345970,1,435,10,106.5,641,6,4.07,442,38,12,2,13,11,0,ENG,1,2009,64,Australia tour of England and Scotland,13659,ENG,1,Wales,Cardiff,126,"Sophia Gardens, Cardiff",644
345970,2,674,6,181.0,1086,6,3.72,724,34,7,4,9,14,0,ENG,1,2009,64,Australia tour of England and Scotland,13659,AUS,2,Wales,Cardiff,126,"Sophia Gardens, Cardiff",644
345970,3,252,9,105.0,630,6,2.4,414,33,11,4,9,9,0,ENG,1,2009,64,Australia tour of England and Scotland,13659,ENG,1,Wales,Cardiff,126,"Sophia Gardens, Cardiff",644
345971,1,425,10,101.4,610,6,4.18,425,25,8,0,15,2,0,ENG,1,2009,64,Australia tour of England and Scotland,13659,ENG,1,,London,224,"Lord's, London",10
345971,2,215,10,63.0,378,6,3.41,267,12,2,0,4,6,0,ENG,1,2009,64,Australia tour of England and Scotland,13659,AUS,2,,London,224,"Lord's, London",10
345971,3,311,6,71.2,428,6,4.35,317,31,5,1,16,9,0,ENG,1,2009,64,Australia tour of England and Scotland,13659,ENG,1,,London,224,"Lord's, London",10
345971,4,406,10,107.0,642,6,3.79,459,21,8,0,5,8,0,ENG,1,2009,64,Australia tour of England and Scotland,13659,AUS,2,,London,224,"Lord's, London",10
345972,1,263,10,70.4,424,6,3.72,319,15,1,2,5,7,0,ENG,1,2009,64,Australia tour of England and Scotland,13659,AUS,2,,Birmingham,100,"Edgbaston, Birmingham",164
345972,2,376,10,93.3,561,6,4.02,399,21,9,6,2,4,0,ENG,1,2009,64,Australia tour of England and Scotland,13659,ENG,1,,Birmingham,100,"Edgbaston, Birmingham",164
345972,3,375,5,112.2,674,6,3.33,466,15,3,2,4,6,0,ENG,1,2009,64,Australia tour of England and Scotland,13659,AUS,2,,Birmingham,100,"Edgbaston, Birmingham",164
345973,1,102,10,33.5,203,6,3.01,163,17,3,1,5,8,0,ENG,1,2009,64,Australia tour of England and Scotland,13659,ENG,1,,Leeds,213,"Headingley, Leeds",179
345973,2,445,10,104.1,625,6,4.27,463,30,3,4,9,14,0,ENG,1,2009,64,Australia tour of England and Scotland,13659,AUS,2,,Leeds,213,"Headingley, Leeds",179
345973,3,263,10,61.3,369,6,4.27,275,26,11,5,5,5,0,ENG,1,2009,64,Australia tour of England and Scotland,13659,ENG,1,,Leeds,213,"Headingley, Leeds",179
345974,1,332,10,90.5,545,6,3.65,414,38,18,3,12,5,0,ENG,1,2009,64,Australia tour of England and Scotland,13659,ENG,1,,London,224,"Kennington Oval, London",45
345974,2,160,10,52.5,317,6,3.02,226,7,1,0,1,5,0,ENG,1,2009,64,Australia tour of England and Scotland,13659,AUS,2,,London,224,"Kennington Oval, London",45
345974,3,373,9,95.0,570,6,3.92,408,32,9,7,1,15,0,ENG,1,2009,64,Australia tour of England and Scotland,13659,ENG,1,,London,224,"Kennington Oval, London",45
345974,4,348,10,102.2,614,6,3.4,431,20,6,0,7,7,0,ENG,1,2009,64,Australia tour of England and Scotland,13659,AUS,2,,London,224,"Kennington Oval, London",45
428749,1,260,10,76.5,461,6,3.38,360,20,5,7,0,8,0,AUS,2,2010/11,65,England tour of Australia,13062,ENG,1,Queensland,Brisbane,8,"Brisbane Cricket Ground, Woolloongabba, Brisbane",209
428749,2,481,10,158.4,952,6,3.03,662,21,1,4,4,12,0,AUS,2,2010/11,65,England tour of Australia,13062,AUS,2,Queensland,Brisbane,8,"Brisbane Cricket Ground, Woolloongabba, Brisbane",209
428749,3,517,1,152.0,912,6,3.4,630,37,6,10,17,4,0,AUS,2,2010/11,65,England tour of Australia,13062,ENG,1,Queensland,Brisbane,8,"Brisbane Cricket Ground, Woolloongabba, Brisbane",209
428749,4,107,1,26.0,156,6,4.11,119,11,0,1,4,1,5,AUS,2,2010/11,65,England tour of Australia,13062,AUS,2,Queensland,Brisbane,8,"Brisbane Cricket Ground, Woolloongabba, Brisbane",209
428750,1,245,10,85.5,515,6,2.85,377,8,1,1,0,6,0,AUS,2,2010/11,65,England tour of Australia,13062,AUS,2,South Australia,Adelaide,2,Adelaide Oval,131
428750,2,620,5,152.0,912,6,4.07,673,29,0,8,8,13,0,AUS,2,2010/11,65,England tour of Australia,13062,ENG,1,South Australia,Adelaide,2,Adelaide Oval,131
428750,3,304,10,99.1,595,6,3.06,392,11,0,5,5,1,0,AUS,2,2010/11,65,England tour of Australia,13062,AUS,2,South Australia,Adelaide,2,Adelaide Oval,131
